university,id,timestamp,event_type,year
MIPT,4688,922568,0,2021
MIPT,4688,982873,1,2021
MIPT,4688,850091,0,2017
MIPT,4688,927598,1,2017
MePhi,19983,976263,0,2019
MePhi,19983,986953,1,2019
MePhi,19983,961113,0,2015
MePhi,19983,974279,1,2015
MePhi,19983,281839,0,2012
MePhi,19983,455183,1,2012
MePhi,19983,261148,0,2016
MePhi,19983,985308,1,2016
MePhi,19983,547139,0,2014
MePhi,19983,633657,1,2014
MePhi,19983,543734,0,2017
MePhi,19983,627336,1,2017
MePhi,19983,762087,0,2019
MePhi,19983,821593,1,2019
MePhi,19983,349607,0,2018
MePhi,19983,591059,1,2018
MSU,9144,720327,0,2015
MSU,9144,727830,1,2015
MSU,9144,221215,0,2015
MSU,9144,568466,1,2015
MePhi,21469,308555,0,2010
MePhi,21469,597821,1,2010
MePhi,21469,586642,0,2009
MePhi,21469,746580,1,2009
MePhi,21469,414593,0,2018
MePhi,21469,848005,1,2018
MePhi,21469,220383,0,2020
MePhi,21469,503089,1,2020
MePhi,21469,258046,0,2008
MePhi,21469,685359,1,2008
RUDN,24037,547023,0,2019
RUDN,24037,619964,1,2019
RUDN,24037,836026,0,2014
RUDN,24037,908820,1,2014
RUDN,24037,13553,0,2021
RUDN,24037,77365,1,2021
RUDN,24037,529453,0,2012
RUDN,24037,668773,1,2012
RUDN,24037,503396,0,2018
RUDN,24037,798592,1,2018
RUDN,24037,674769,0,2016
RUDN,24037,785653,1,2016
RUDN,24037,906349,0,2018
RUDN,24037,952385,1,2018
RUDN,17130,807171,0,2022
RUDN,17130,976165,1,2022
MISIS,35074,694728,0,2016
MISIS,35074,928005,1,2016
MISIS,35074,526112,0,2019
MISIS,35074,954962,1,2019
MISIS,35074,104371,0,2010
MISIS,35074,192878,1,2010
MISIS,35074,493392,0,2012
MISIS,35074,899171,1,2012
MISIS,35074,796325,0,2008
MISIS,35074,807192,1,2008
MISIS,35074,370870,0,2019
MISIS,35074,501192,1,2019
MISIS,35074,306704,0,2018
MISIS,35074,657200,1,2018
MISIS,35074,133311,0,2016
MISIS,35074,156353,1,2016
MISIS,35074,168937,0,2018
MISIS,35074,198980,1,2018
MISIS,35074,44534,0,2009
MISIS,35074,283220,1,2009
RUDN,48616,48292,0,2009
RUDN,48616,245099,1,2009
RUDN,48616,622159,0,2008
RUDN,48616,655077,1,2008
RUDN,48616,136713,0,2008
RUDN,48616,242538,1,2008
RUDN,48616,300805,0,2012
RUDN,48616,875328,1,2012
MISIS,34441,924004,0,2020
MISIS,34441,994866,1,2020
MISIS,34441,449168,0,2014
MISIS,34441,662396,1,2014
MISIS,34441,902960,0,2017
MISIS,34441,932558,1,2017
MISIS,34441,930212,0,2011
MISIS,34441,983834,1,2011
MISIS,34441,660027,0,2011
MISIS,34441,966248,1,2011
MISIS,34441,73720,0,2017
MISIS,34441,951605,1,2017
MISIS,34441,529972,0,2018
MISIS,34441,880742,1,2018
MISIS,34441,564191,0,2014
MISIS,34441,942076,1,2014
MISIS,34441,319457,0,2008
MISIS,34441,498039,1,2008
MISIS,34441,931696,0,2009
MISIS,34441,977229,1,2009
RUDN,23203,351792,0,2013
RUDN,23203,975667,1,2013
RUDN,23203,844907,0,2014
RUDN,23203,999447,1,2014
RUDN,23203,138794,0,2016
RUDN,23203,190001,1,2016
RUDN,23203,956056,0,2021
RUDN,23203,981493,1,2021
RUDN,23203,99458,0,2013
RUDN,23203,423941,1,2013
RUDN,23203,649288,0,2011
RUDN,23203,878744,1,2011
RUDN,23203,594857,0,2017
RUDN,23203,843478,1,2017
BMSTU,18787,257934,0,2014
BMSTU,18787,943475,1,2014
BMSTU,18787,763362,0,2008
BMSTU,18787,944288,1,2008
BMSTU,18787,265711,0,2020
BMSTU,18787,978392,1,2020
MSU,3122,209843,0,2014
MSU,3122,714335,1,2014
MSU,3122,110352,0,2022
MSU,3122,292259,1,2022
MSU,3122,48323,0,2018
MSU,3122,204642,1,2018
MSU,3122,84247,0,2012
MSU,3122,419055,1,2012
MSU,3122,20428,0,2018
MSU,3122,648370,1,2018
MSU,3122,454987,0,2018
MSU,3122,876234,1,2018
MSU,3122,296863,0,2008
MSU,3122,475744,1,2008
MSU,3122,157558,0,2017
MSU,3122,844683,1,2017
RUDN,46931,814159,0,2017
RUDN,46931,872996,1,2017
RUDN,46931,404854,0,2014
RUDN,46931,773554,1,2014
RUDN,46931,136077,0,2021
RUDN,46931,972063,1,2021
RUDN,46931,842176,0,2018
RUDN,46931,883652,1,2018
RUDN,46931,374524,0,2017
RUDN,46931,488445,1,2017
RUDN,46931,309144,0,2014
RUDN,46931,568931,1,2014
RUDN,46931,662765,0,2012
RUDN,46931,900171,1,2012
HSE,20204,610280,0,2018
HSE,20204,970861,1,2018
HSE,20204,861648,0,2014
HSE,20204,894129,1,2014
HSE,20204,14331,0,2018
HSE,20204,746190,1,2018
HSE,20204,205217,0,2021
HSE,20204,613932,1,2021
HSE,20204,627123,0,2021
HSE,20204,720967,1,2021
HSE,20204,375833,0,2010
HSE,20204,805994,1,2010
MSU,14547,437386,0,2015
MSU,14547,538337,1,2015
MSU,14547,809702,0,2014
MSU,14547,909684,1,2014
MSU,14547,666032,0,2016
MSU,14547,871110,1,2016
MSU,14547,788866,0,2010
MSU,14547,953666,1,2010
MSU,14547,347539,0,2019
MSU,14547,869988,1,2019
MSU,14547,477044,0,2008
MSU,14547,603053,1,2008
MSU,14547,783254,0,2014
MSU,14547,990528,1,2014
MSU,14547,526116,0,2017
MSU,14547,621901,1,2017
BMSTU,18945,630545,0,2010
BMSTU,18945,807509,1,2010
BMSTU,18945,21846,0,2016
BMSTU,18945,337097,1,2016
BMSTU,18945,473822,0,2011
BMSTU,18945,794660,1,2011
BMSTU,18945,686166,0,2017
BMSTU,18945,913552,1,2017
BMSTU,18945,49306,0,2016
BMSTU,18945,394715,1,2016
BMSTU,18945,17903,0,2017
BMSTU,18945,837622,1,2017
RUDN,4279,452252,0,2020
RUDN,4279,552458,1,2020
RUDN,4279,54228,0,2020
RUDN,4279,118239,1,2020
RUDN,4279,861473,0,2013
RUDN,4279,869297,1,2013
RUDN,4279,459083,0,2020
RUDN,4279,726976,1,2020
RUDN,4279,407894,0,2008
RUDN,4279,581501,1,2008
RUDN,4279,367278,0,2010
RUDN,4279,741420,1,2010
RUDN,4279,323084,0,2021
RUDN,4279,926791,1,2021
RUDN,4279,808737,0,2018
RUDN,4279,845584,1,2018
RUDN,4279,346936,0,2010
RUDN,4279,566724,1,2010
BMSTU,29215,288764,0,2019
BMSTU,29215,642071,1,2019
BMSTU,29215,292256,0,2016
BMSTU,29215,814907,1,2016
BMSTU,34681,729533,0,2011
BMSTU,34681,928185,1,2011
BMSTU,34681,156672,0,2016
BMSTU,34681,556887,1,2016
BMSTU,34681,650159,0,2022
BMSTU,34681,855864,1,2022
BMSTU,34681,325837,0,2011
BMSTU,34681,843566,1,2011
BMSTU,34681,333326,0,2014
BMSTU,34681,465096,1,2014
BMSTU,34681,263666,0,2015
BMSTU,34681,939680,1,2015
MePhi,13047,267663,0,2009
MePhi,13047,924191,1,2009
MePhi,13047,582032,0,2009
MePhi,13047,830255,1,2009
MePhi,13047,708414,0,2013
MePhi,13047,955131,1,2013
MePhi,13047,523814,0,2022
MePhi,13047,886470,1,2022
MePhi,13047,77968,0,2011
MePhi,13047,777064,1,2011
MePhi,13047,563352,0,2020
MePhi,13047,690714,1,2020
MePhi,13047,546391,0,2009
MePhi,13047,989747,1,2009
MePhi,15763,237555,0,2018
MePhi,15763,376721,1,2018
MIPT,12556,338112,0,2021
MIPT,12556,748421,1,2021
MIPT,12556,336067,0,2021
MIPT,12556,807173,1,2021
MIPT,12556,156737,0,2010
MIPT,12556,257789,1,2010
MIPT,12556,191643,0,2008
MIPT,12556,996792,1,2008
MIPT,12556,130974,0,2016
MIPT,12556,968562,1,2016
MIPT,12556,726406,0,2017
MIPT,12556,948505,1,2017
MIPT,12556,282930,0,2017
MIPT,12556,764129,1,2017
MSU,12651,671795,0,2017
MSU,12651,922092,1,2017
MSU,12651,512459,0,2010
MSU,12651,656784,1,2010
MSU,12651,882909,0,2015
MSU,12651,896916,1,2015
MSU,12651,746207,0,2010
MSU,12651,877988,1,2010
MSU,12651,116537,0,2022
MSU,12651,208839,1,2022
MSU,12651,17905,0,2017
MSU,12651,451625,1,2017
MSU,12651,961495,0,2019
MSU,12651,964888,1,2019
MSU,12651,261011,0,2013
MSU,12651,549646,1,2013
MSU,12651,796217,0,2022
MSU,12651,895332,1,2022
RUDN,34683,792515,0,2019
RUDN,34683,986772,1,2019
RUDN,34683,703736,0,2008
RUDN,34683,977309,1,2008
RUDN,34683,792290,0,2009
RUDN,34683,964389,1,2009
RUDN,34683,269707,0,2012
RUDN,34683,481707,1,2012
RUDN,34683,607350,0,2011
RUDN,34683,769325,1,2011
RUDN,34683,942838,0,2017
RUDN,34683,979174,1,2017
RUDN,34683,997052,0,2014
RUDN,34683,999702,1,2014
RUDN,34683,685654,0,2008
RUDN,34683,941035,1,2008
RUDN,34683,847711,0,2011
RUDN,34683,865144,1,2011
RUDN,34683,921249,0,2011
RUDN,34683,931252,1,2011
MePhi,46403,241867,0,2012
MePhi,46403,607660,1,2012
MePhi,46403,889544,0,2019
MePhi,46403,907214,1,2019
MePhi,46403,897965,0,2021
MePhi,46403,956430,1,2021
MePhi,46403,655552,0,2012
MePhi,46403,930512,1,2012
MePhi,46403,744559,0,2011
MePhi,46403,920697,1,2011
MePhi,46403,334023,0,2008
MePhi,46403,990975,1,2008
MePhi,46403,894096,0,2013
MePhi,46403,984778,1,2013
BMSTU,46354,749517,0,2019
BMSTU,46354,761042,1,2019
BMSTU,46354,267629,0,2013
BMSTU,46354,394159,1,2013
BMSTU,46354,728530,0,2009
BMSTU,46354,823644,1,2009
BMSTU,46354,629050,0,2008
BMSTU,46354,953138,1,2008
BMSTU,46354,185069,0,2008
BMSTU,46354,756010,1,2008
BMSTU,46354,420978,0,2013
BMSTU,46354,953376,1,2013
BMSTU,46354,317840,0,2020
BMSTU,46354,439015,1,2020
BMSTU,46354,475951,0,2013
BMSTU,46354,974916,1,2013
RUDN,33712,83618,0,2012
RUDN,33712,185105,1,2012
MePhi,38855,502148,0,2014
MePhi,38855,966952,1,2014
MePhi,38855,935045,0,2013
MePhi,38855,980428,1,2013
MePhi,38855,826466,0,2010
MePhi,38855,962401,1,2010
MePhi,38855,727742,0,2011
MePhi,38855,731344,1,2011
MePhi,38855,931355,0,2008
MePhi,38855,977081,1,2008
MePhi,38855,912009,0,2015
MePhi,38855,959746,1,2015
MePhi,38855,829382,0,2022
MePhi,38855,882472,1,2022
MePhi,38855,468178,0,2013
MePhi,38855,483774,1,2013
MePhi,38855,599677,0,2008
MePhi,38855,828161,1,2008
MePhi,38855,234753,0,2020
MePhi,38855,240233,1,2020
RUDN,24153,342489,0,2009
RUDN,24153,506482,1,2009
RUDN,24153,860023,0,2010
RUDN,24153,998450,1,2010
RUDN,24153,560908,0,2015
RUDN,24153,752574,1,2015
RUDN,24153,999235,0,2014
RUDN,24153,999388,1,2014
RUDN,24153,909239,0,2009
RUDN,24153,960221,1,2009
RUDN,24153,861663,0,2018
RUDN,24153,970850,1,2018
RUDN,24153,503202,0,2015
RUDN,24153,863615,1,2015
MISIS,6808,70432,0,2018
MISIS,6808,485840,1,2018
MISIS,6808,844102,0,2012
MISIS,6808,967716,1,2012
MISIS,6808,611677,0,2022
MISIS,6808,637327,1,2022
MISIS,6808,469254,0,2021
MISIS,6808,965507,1,2021
MISIS,6808,656032,0,2017
MISIS,6808,961526,1,2017
MISIS,6808,777105,0,2010
MISIS,6808,878396,1,2010
MISIS,6808,419205,0,2022
MISIS,6808,773530,1,2022
MISIS,6808,562874,0,2016
MISIS,6808,661452,1,2016
MISIS,6808,450280,0,2014
MISIS,6808,453107,1,2014
MISIS,6808,993223,0,2020
MISIS,6808,995930,1,2020
MIPT,6225,861085,0,2021
MIPT,6225,904010,1,2021
RUDN,9259,448510,0,2022
RUDN,9259,955682,1,2022
RUDN,9259,64376,0,2014
RUDN,9259,941952,1,2014
RUDN,9259,841539,0,2018
RUDN,9259,888725,1,2018
RUDN,9259,125417,0,2012
RUDN,9259,991985,1,2012
RUDN,9259,152451,0,2018
RUDN,9259,571740,1,2018
RUDN,9259,117892,0,2012
RUDN,9259,660785,1,2012
RUDN,9259,271562,0,2012
RUDN,9259,890156,1,2012
BMSTU,20705,850430,0,2009
BMSTU,20705,892835,1,2009
BMSTU,20705,476714,0,2016
BMSTU,20705,865078,1,2016
BMSTU,20705,986840,0,2012
BMSTU,20705,996649,1,2012
BMSTU,20705,204166,0,2016
BMSTU,20705,311740,1,2016
BMSTU,20705,947543,0,2014
BMSTU,20705,998507,1,2014
HSE,42526,837906,0,2008
HSE,42526,913321,1,2008
HSE,42526,29329,0,2016
HSE,42526,363922,1,2016
HSE,42526,865086,0,2020
HSE,42526,936727,1,2020
MIPT,28018,487035,0,2022
MIPT,28018,516459,1,2022
MIPT,28018,149981,0,2008
MIPT,28018,799929,1,2008
MIPT,28018,233396,0,2009
MIPT,28018,791494,1,2009
MIPT,28018,874100,0,2020
MIPT,28018,887262,1,2020
MIPT,28018,866674,0,2010
MIPT,28018,902202,1,2010
MIPT,28018,273913,0,2011
MIPT,28018,431659,1,2011
MIPT,28018,429064,0,2018
MIPT,28018,599945,1,2018
MIPT,28018,827412,0,2021
MIPT,28018,895167,1,2021
MIPT,28018,482634,0,2019
MIPT,28018,818992,1,2019
BMSTU,43841,678508,0,2010
BMSTU,43841,731432,1,2010
BMSTU,43841,172922,0,2018
BMSTU,43841,876887,1,2018
BMSTU,43841,842879,0,2022
BMSTU,43841,929288,1,2022
BMSTU,43841,52975,0,2020
BMSTU,43841,87886,1,2020
MIPT,33183,730577,0,2022
MIPT,33183,836709,1,2022
MIPT,33183,514163,0,2011
MIPT,33183,806317,1,2011
MIPT,33183,433996,0,2021
MIPT,33183,855552,1,2021
MePhi,9734,810797,0,2011
MePhi,9734,845688,1,2011
MePhi,9734,335871,0,2017
MePhi,9734,543409,1,2017
MePhi,9734,534795,0,2022
MePhi,9734,717849,1,2022
HSE,33257,980214,0,2020
HSE,33257,989819,1,2020
HSE,33257,40770,0,2012
HSE,33257,117292,1,2012
RUDN,14158,73518,0,2009
RUDN,14158,548097,1,2009
RUDN,14158,598988,0,2020
RUDN,14158,681953,1,2020
RUDN,14158,716963,0,2022
RUDN,14158,948710,1,2022
RUDN,42320,795645,0,2013
RUDN,42320,923413,1,2013
RUDN,42320,703323,0,2020
RUDN,42320,788355,1,2020
RUDN,42320,800262,0,2018
RUDN,42320,986554,1,2018
RUDN,42320,518942,0,2017
RUDN,42320,897966,1,2017
RUDN,42320,879001,0,2013
RUDN,42320,945615,1,2013
RUDN,42320,531958,0,2008
RUDN,42320,910183,1,2008
RUDN,42320,406329,0,2016
RUDN,42320,870286,1,2016
MISIS,35506,164833,0,2012
MISIS,35506,535708,1,2012
MISIS,35506,876543,0,2022
MISIS,35506,946769,1,2022
MISIS,35506,399310,0,2015
MISIS,35506,569613,1,2015
MISIS,35506,873929,0,2016
MISIS,35506,901633,1,2016
MSU,1605,761193,0,2012
MSU,1605,888745,1,2012
MSU,1605,100553,0,2015
MSU,1605,934641,1,2015
MSU,1605,494141,0,2013
MSU,1605,992957,1,2013
MSU,1605,43720,0,2008
MSU,1605,848347,1,2008
MSU,1605,734704,0,2021
MSU,1605,793253,1,2021
MSU,1605,299613,0,2020
MSU,1605,632630,1,2020
MSU,1605,706370,0,2017
MSU,1605,949547,1,2017
MSU,1605,799923,0,2013
MSU,1605,849774,1,2013
MePhi,39966,115075,0,2008
MePhi,39966,920536,1,2008
MePhi,39966,668106,0,2011
MePhi,39966,746201,1,2011
MePhi,39966,142087,0,2018
MePhi,39966,665432,1,2018
RUDN,353,837752,0,2008
RUDN,353,867412,1,2008
RUDN,353,871844,0,2016
RUDN,353,953848,1,2016
MIPT,6680,886200,0,2016
MIPT,6680,899595,1,2016
MIPT,6680,183135,0,2019
MIPT,6680,370606,1,2019
MIPT,6680,828666,0,2011
MIPT,6680,839832,1,2011
MePhi,39354,951409,0,2017
MePhi,39354,960448,1,2017
MePhi,39354,878940,0,2014
MePhi,39354,946946,1,2014
MePhi,39354,444008,0,2008
MePhi,39354,789610,1,2008
MePhi,39354,248048,0,2021
MePhi,39354,526462,1,2021
MePhi,39354,642858,0,2015
MePhi,39354,853148,1,2015
MePhi,39354,101664,0,2008
MePhi,39354,418406,1,2008
MePhi,39354,732939,0,2017
MePhi,39354,862822,1,2017
MePhi,39354,598662,0,2019
MePhi,39354,723572,1,2019
HSE,5923,326169,0,2018
HSE,5923,583051,1,2018
HSE,5923,410803,0,2015
HSE,5923,532811,1,2015
HSE,5923,336789,0,2019
HSE,5923,721122,1,2019
HSE,5923,462103,0,2012
HSE,5923,894160,1,2012
HSE,5923,219025,0,2009
HSE,5923,895990,1,2009
HSE,5923,419842,0,2013
HSE,5923,860848,1,2013
HSE,37589,954565,0,2008
HSE,37589,996007,1,2008
HSE,37589,365256,0,2012
HSE,37589,806238,1,2012
HSE,37589,443896,0,2012
HSE,37589,552203,1,2012
HSE,37589,558756,0,2018
HSE,37589,843672,1,2018
HSE,37589,306989,0,2015
HSE,37589,941030,1,2015
HSE,37589,692599,0,2009
HSE,37589,993104,1,2009
HSE,37589,486125,0,2013
HSE,37589,828905,1,2013
HSE,37589,784286,0,2017
HSE,37589,997648,1,2017
HSE,37589,703743,0,2022
HSE,37589,953896,1,2022
HSE,37589,495183,0,2016
HSE,37589,774762,1,2016
MISIS,31260,602445,0,2020
MISIS,31260,611929,1,2020
MISIS,31260,176214,0,2010
MISIS,31260,568256,1,2010
MISIS,31260,928821,0,2020
MISIS,31260,961502,1,2020
MISIS,31260,320541,0,2012
MISIS,31260,696232,1,2012
MISIS,31260,489503,0,2019
MISIS,31260,994594,1,2019
MIPT,40198,714132,0,2014
MIPT,40198,964644,1,2014
MIPT,40198,556502,0,2021
MIPT,40198,734616,1,2021
MIPT,40198,130176,0,2022
MIPT,40198,481167,1,2022
MIPT,40198,359002,0,2015
MIPT,40198,673356,1,2015
MIPT,40198,218067,0,2020
MIPT,40198,251247,1,2020
RUDN,10233,191460,0,2008
RUDN,10233,758913,1,2008
RUDN,10233,29157,0,2010
RUDN,10233,287809,1,2010
RUDN,10233,156636,0,2021
RUDN,10233,625697,1,2021
RUDN,10233,782167,0,2015
RUDN,10233,864968,1,2015
MISIS,22608,258128,0,2017
MISIS,22608,262370,1,2017
MISIS,22608,176808,0,2010
MISIS,22608,184457,1,2010
MIPT,11877,733914,0,2017
MIPT,11877,808025,1,2017
MIPT,11877,33701,0,2016
MIPT,11877,362848,1,2016
MIPT,11877,496530,0,2008
MIPT,11877,729877,1,2008
MSU,11003,507567,0,2015
MSU,11003,798087,1,2015
MSU,11003,801755,0,2017
MSU,11003,967655,1,2017
RUDN,34696,849303,0,2022
RUDN,34696,919077,1,2022
RUDN,34696,269852,0,2019
RUDN,34696,660123,1,2019
RUDN,34696,366986,0,2013
RUDN,34696,655603,1,2013
RUDN,34696,35539,0,2013
RUDN,34696,605851,1,2013
RUDN,34696,301497,0,2009
RUDN,34696,716629,1,2009
HSE,48753,839312,0,2020
HSE,48753,861126,1,2020
HSE,48753,514928,0,2022
HSE,48753,567435,1,2022
HSE,48753,453684,0,2021
HSE,48753,501234,1,2021
HSE,48753,69214,0,2017
HSE,48753,756067,1,2017
MISIS,28111,143229,0,2022
MISIS,28111,456057,1,2022
MISIS,28111,826956,0,2018
MISIS,28111,928812,1,2018
MISIS,28111,751345,0,2009
MISIS,28111,800969,1,2009
MISIS,29113,220012,0,2016
MISIS,29113,786490,1,2016
MISIS,29113,455251,0,2009
MISIS,29113,728790,1,2009
MISIS,29113,999824,0,2008
MISIS,29113,999827,1,2008
MISIS,29113,969721,0,2022
MISIS,29113,987118,1,2022
MISIS,29113,983805,0,2014
MISIS,29113,995090,1,2014
HSE,33810,919324,0,2011
HSE,33810,934389,1,2011
HSE,33810,637203,0,2021
HSE,33810,883790,1,2021
HSE,33810,960166,0,2011
HSE,33810,987179,1,2011
HSE,33810,567905,0,2013
HSE,33810,921513,1,2013
HSE,33810,862246,0,2013
HSE,33810,888815,1,2013
HSE,33810,401751,0,2015
HSE,33810,641386,1,2015
HSE,33810,145392,0,2011
HSE,33810,963700,1,2011
HSE,33810,164394,0,2008
HSE,33810,965797,1,2008
HSE,33810,226327,0,2015
HSE,33810,367559,1,2015
MSU,39745,360969,0,2018
MSU,39745,814211,1,2018
MSU,39745,565646,0,2021
MSU,39745,834658,1,2021
MSU,39745,164699,0,2015
MSU,39745,259479,1,2015
MSU,39745,395056,0,2021
MSU,39745,575155,1,2021
MSU,39745,101100,0,2015
MSU,39745,759236,1,2015
RUDN,33111,49414,0,2009
RUDN,33111,880934,1,2009
RUDN,33111,138683,0,2022
RUDN,33111,905456,1,2022
RUDN,33111,815834,0,2017
RUDN,33111,886959,1,2017
RUDN,33111,203483,0,2020
RUDN,33111,230983,1,2020
RUDN,33111,420158,0,2020
RUDN,33111,931755,1,2020
MSU,21062,184984,0,2011
MSU,21062,453274,1,2011
MSU,21062,203329,0,2010
MSU,21062,916050,1,2010
MSU,21062,768936,0,2011
MSU,21062,786916,1,2011
MSU,21062,409103,0,2015
MSU,21062,672126,1,2015
MSU,21062,439546,0,2022
MSU,21062,973029,1,2022
HSE,25560,872687,0,2013
HSE,25560,960799,1,2013
HSE,25560,728004,0,2013
HSE,25560,985313,1,2013
HSE,25560,227510,0,2012
HSE,25560,622297,1,2012
HSE,25560,548518,0,2010
HSE,25560,677589,1,2010
HSE,25560,341776,0,2009
HSE,25560,892493,1,2009
HSE,25560,313584,0,2009
HSE,25560,444726,1,2009
HSE,25560,158228,0,2017
HSE,25560,533635,1,2017
MISIS,36013,348157,0,2014
MISIS,36013,974695,1,2014
MISIS,36013,560078,0,2009
MISIS,36013,941551,1,2009
RUDN,21440,192157,0,2019
RUDN,21440,767189,1,2019
RUDN,21440,49518,0,2014
RUDN,21440,786552,1,2014
RUDN,21440,69904,0,2014
RUDN,21440,965627,1,2014
MePhi,46570,713951,0,2011
MePhi,46570,858815,1,2011
MePhi,46570,114178,0,2010
MePhi,46570,432570,1,2010
MePhi,46570,50731,0,2014
MePhi,46570,99896,1,2014
MePhi,46570,513060,0,2009
MePhi,46570,785897,1,2009
MePhi,46570,568635,0,2012
MePhi,46570,642775,1,2012
MePhi,46570,144498,0,2014
MePhi,46570,269666,1,2014
MePhi,46570,710563,0,2011
MePhi,46570,855151,1,2011
MePhi,46570,226166,0,2014
MePhi,46570,740146,1,2014
MePhi,46570,977158,0,2020
MePhi,46570,977901,1,2020
HSE,33586,431555,0,2016
HSE,33586,732637,1,2016
HSE,33586,826227,0,2022
HSE,33586,935467,1,2022
HSE,33586,791992,0,2020
HSE,33586,872094,1,2020
HSE,33586,792034,0,2013
HSE,33586,979846,1,2013
HSE,33586,672700,0,2021
HSE,33586,816280,1,2021
HSE,33586,639306,0,2018
HSE,33586,724696,1,2018
HSE,33586,932422,0,2019
HSE,33586,966235,1,2019
HSE,33586,657852,0,2008
HSE,33586,678866,1,2008
HSE,33586,804715,0,2014
HSE,33586,949517,1,2014
HSE,7510,920860,0,2009
HSE,7510,992631,1,2009
HSE,7510,864605,0,2014
HSE,7510,938431,1,2014
HSE,7510,733562,0,2012
HSE,7510,932160,1,2012
HSE,7510,644026,0,2010
HSE,7510,859517,1,2010
BMSTU,38192,694629,0,2010
BMSTU,38192,904333,1,2010
BMSTU,38192,57202,0,2013
BMSTU,38192,272250,1,2013
HSE,17774,699914,0,2013
HSE,17774,957085,1,2013
HSE,17774,394984,0,2008
HSE,17774,788275,1,2008
HSE,17774,375642,0,2016
HSE,17774,953449,1,2016
HSE,17774,902795,0,2015
HSE,17774,946405,1,2015
HSE,17774,591969,0,2011
HSE,17774,798995,1,2011
MIPT,16643,655313,0,2008
MIPT,16643,960769,1,2008
MIPT,16643,244543,0,2015
MIPT,16643,927405,1,2015
MIPT,16643,254924,0,2016
MIPT,16643,700693,1,2016
MIPT,16643,563100,0,2009
MIPT,16643,861520,1,2009
MIPT,16643,154415,0,2020
MIPT,16643,575922,1,2020
HSE,27244,657896,0,2009
HSE,27244,974306,1,2009
HSE,27244,339088,0,2015
HSE,27244,801792,1,2015
HSE,27244,143991,0,2015
HSE,27244,371118,1,2015
HSE,27244,632379,0,2010
HSE,27244,692412,1,2010
HSE,27244,207301,0,2021
HSE,27244,253454,1,2021
HSE,27244,152037,0,2021
HSE,27244,820068,1,2021
HSE,27244,940606,0,2017
HSE,27244,987222,1,2017
HSE,27244,77597,0,2014
HSE,27244,314351,1,2014
BMSTU,13515,727694,0,2020
BMSTU,13515,773214,1,2020
BMSTU,13515,173337,0,2016
BMSTU,13515,653618,1,2016
BMSTU,13515,689939,0,2014
BMSTU,13515,726099,1,2014
BMSTU,13515,313040,0,2015
BMSTU,13515,790707,1,2015
BMSTU,13515,888558,0,2021
BMSTU,13515,941227,1,2021
BMSTU,13515,262168,0,2019
BMSTU,13515,517387,1,2019
BMSTU,13515,495528,0,2015
BMSTU,13515,599111,1,2015
BMSTU,13515,170154,0,2014
BMSTU,13515,198108,1,2014
BMSTU,13515,296787,0,2013
BMSTU,13515,773847,1,2013
HSE,44475,695324,0,2018
HSE,44475,881815,1,2018
HSE,44475,447772,0,2011
HSE,44475,862444,1,2011
HSE,44475,276968,0,2008
HSE,44475,537465,1,2008
HSE,44475,262869,0,2012
HSE,44475,394522,1,2012
HSE,44475,58754,0,2012
HSE,44475,643524,1,2012
HSE,44475,433400,0,2017
HSE,44475,555296,1,2017
HSE,44475,28873,0,2018
HSE,44475,844286,1,2018
HSE,44475,911289,0,2015
HSE,44475,923798,1,2015
HSE,44475,679327,0,2014
HSE,44475,929446,1,2014
HSE,44475,360046,0,2013
HSE,44475,838351,1,2013
HSE,11486,732212,0,2014
HSE,11486,847941,1,2014
HSE,11486,121562,0,2021
HSE,11486,433307,1,2021
HSE,11486,793183,0,2014
HSE,11486,802067,1,2014
HSE,11486,63461,0,2014
HSE,11486,256381,1,2014
HSE,11486,830684,0,2009
HSE,11486,873811,1,2009
MePhi,29735,560758,0,2018
MePhi,29735,666200,1,2018
MePhi,29735,701932,0,2009
MePhi,29735,912288,1,2009
MePhi,29735,269134,0,2013
MePhi,29735,421983,1,2013
MePhi,29735,501846,0,2010
MePhi,29735,695389,1,2010
MePhi,29735,662672,0,2013
MePhi,29735,750068,1,2013
MePhi,29735,258526,0,2018
MePhi,29735,587999,1,2018
MePhi,29735,233795,0,2020
MePhi,29735,930983,1,2020
MePhi,29735,739948,0,2011
MePhi,29735,752552,1,2011
RUDN,1269,986506,0,2017
RUDN,1269,995552,1,2017
RUDN,1269,638581,0,2010
RUDN,1269,641746,1,2010
RUDN,1269,218128,0,2009
RUDN,1269,865465,1,2009
RUDN,1269,545041,0,2011
RUDN,1269,617350,1,2011
