university,id,publication,year
HSE,20537,862IZ741K8,2008
HSE,20537,1WU8ZHCRDU,2009
HSE,20537,313PKMCPVB,2008
HSE,20537,1DAA3EY678,2011
HSE,20537,9TUE62CY59,2009
HSE,20537,B1EBGFVBPY,2011
HSE,20537,43JEDV8IWV,2018
HSE,20537,LBCJWAX9T3,2018
HSE,20537,EDCM32V5ZB,2014
HSE,20537,MPSHK33AE7,2011
HSE,20537,NY7PR1C43B,2018
HSE,20537,4UFLXIEKD0,2010
HSE,20537,RAEA2FEHXG,2011
HSE,20537,3F3SMFRNW9,2020
HSE,20537,9FUHXALT4J,2014
HSE,20537,WZ1SMSOBKZ,2022
HSE,20537,VJ9JD30Q4R,2017
HSE,20537,IP5WH3REJO,2017
HSE,20537,DDQDK6RWWD,2020
HSE,20537,3RQ1V3OD0N,2020
MSU,24779,D7JJN2G29J,2010
MSU,24779,DYW9MHLL6M,2019
MSU,24779,50JHP3EROP,2016
MSU,24779,7DDYTPOGJD,2015
MSU,24779,DNP9E4339W,2008
MSU,24779,6UGMPVMVCF,2020
MSU,24779,OL5W38J9U6,2010
MSU,24779,K4GW2YP852,2010
MSU,24779,JL4ZJ4OSK5,2021
MSU,24779,H7M53FVMI1,2011
MSU,24779,PISR2Z1AOC,2013
MSU,24779,WLFJ2WVKVL,2022
MSU,24779,ANFL9N037N,2019
MSU,24779,TG4M3X3133,2011
MSU,24779,LCMXFB0479,2022
MSU,24779,3VIMZHEX9N,2012
MSU,24779,G74PTCMM27,2008
MSU,24779,C3VKGUS3YD,2019
MSU,24779,WXQGI1K4JE,2022
MSU,24779,UVP6UU6SSU,2016
RUDN,46931,BBAPLPLM28,2012
RUDN,46931,LLZ3O309VZ,2017
RUDN,46931,2BQCY6TT3T,2008
RUDN,46931,Z87BY1G3X9,2018
RUDN,46931,WOA3CCET0D,2011
RUDN,46931,JZ7D23FBJI,2013
RUDN,46931,RO5MIK9B7U,2017
RUDN,46931,07NV6COHCS,2008
MePhi,28099,YYZLCTNHUV,2012
MePhi,28099,BXNOUCKF6S,2017
MePhi,28099,6W1HB3TMY3,2013
MePhi,28099,BQGXERBAJ8,2019
MePhi,28099,9Q8MF6IK9A,2022
MePhi,28099,DMBA4I2T41,2009
MePhi,28099,TF53SJY6QG,2014
MIPT,15557,STESC483A7,2019
MIPT,15557,228HCL14XC,2014
MIPT,15557,4PDPBEWWF5,2014
MIPT,15557,6U7PG06FR3,2022
MIPT,15557,FWLAZOPDFR,2021
MIPT,15557,782IDPC7MY,2012
MIPT,15557,QUD35AX5VL,2014
MIPT,15557,EA36Y4DFKF,2011
MIPT,15557,3A0PL9UH2F,2015
MIPT,15557,LI5TBT2F9U,2019
MIPT,15557,K0V38ZOA47,2011
MIPT,15557,121FYFXIEC,2022
MIPT,15557,Z470IYB3YT,2013
MIPT,15557,4PVC240RNS,2016
MIPT,15557,QUVXDBU0QQ,2017
MIPT,15557,XSKSAAB2YR,2016
MIPT,15557,VJWQ14Z9GP,2015
MIPT,15557,65RH8U8Z5D,2020
MIPT,15557,DRM2X5T1X4,2020
MIPT,15557,RCYOC7PC8C,2020
MIPT,15557,W7NMKJQWAZ,2020
MIPT,15557,NKFB21CPW9,2014
MIPT,15557,5R0DMMYHMH,2013
MIPT,15557,WR1YYFCVDJ,2014
MIPT,15557,HI56754FW6,2012
MIPT,15557,SSRVMBB0HW,2013
MIPT,15557,665P3YIDB8,2012
MIPT,15557,X6XRK9MB01,2010
MIPT,15557,PFDRQBXYSW,2014
MIPT,15557,MSHUPGLBJY,2022
MSU,33692,HPT6XS5VDJ,2016
MSU,33692,LUVK5ZYU65,2022
MSU,33692,BU4DIJVV40,2012
MSU,33692,C8I3Y70MSM,2018
MSU,33692,OEZTDVOF92,2022
MSU,33692,ZZ5DQYAZKN,2020
MSU,33692,1CP2X7VW0K,2018
MSU,33692,FAI60O5TKO,2021
MSU,33692,GYXWR2JYPI,2016
MSU,33692,16VCKYL54B,2017
MSU,33692,ZTJL7NM4UC,2010
MSU,33692,XWK5UCGSB3,2020
MSU,33692,6UZMCZ7QU7,2018
MSU,33692,GG947NN361,2009
MSU,33692,6RFIF2IPEA,2008
MSU,33692,M8Y582Q2IE,2015
MSU,33692,FN6REZBAOJ,2019
MSU,33692,CAAUNOIH6I,2015
MSU,33692,KARCLQXBSR,2016
MSU,33692,WP5RX443WC,2013
MSU,33692,8HU5JB3NQK,2009
HSE,17561,VJCHSVBUZN,2022
HSE,17561,8FW96QWJ7N,2016
HSE,17561,2DNM8JAPJO,2021
HSE,17561,UUEO4KBODF,2015
HSE,17561,TB6GRR8IFB,2017
HSE,17561,NGGL4IMAIW,2009
HSE,17561,F0DMB2SH3P,2013
HSE,17561,BIM4IE1YEV,2017
HSE,17561,04TAKEGSYI,2011
HSE,17561,VEDYBME8LK,2012
HSE,17561,5D8GV8LDE1,2017
HSE,17561,9D7G96DPSN,2011
HSE,17561,OI8EGW18IR,2012
HSE,17561,EE1SRMX2NN,2013
HSE,17561,WFGP2E4FMF,2016
HSE,17561,GGN2T3U40C,2014
HSE,17561,SE3JZJYEKG,2014
HSE,17561,IX0YGV3QLF,2019
HSE,17561,CQBKN35IAY,2013
HSE,17561,IWNBC2BDHW,2010
HSE,17561,CIGLCCNBZV,2021
BMSTU,25602,FOLAP5FKKT,2016
BMSTU,25602,8EUKHNMCDK,2019
BMSTU,25602,UF771N4BCA,2011
BMSTU,25602,AYZOBCHP7D,2021
BMSTU,25602,HB1ET3SCR0,2015
BMSTU,25602,JGOK6G3J3Y,2015
BMSTU,25602,N0EKFMT195,2012
BMSTU,25602,2TDOJF7153,2011
BMSTU,25602,9OIBRU3DPG,2016
BMSTU,25602,M09ODIZ7XL,2015
BMSTU,25602,GTJCOGNOSX,2019
BMSTU,25602,7F3KR73FXO,2022
BMSTU,25602,OVN595EERS,2013
BMSTU,25602,SURMMXWCCC,2008
BMSTU,25602,B6S6J0997U,2018
BMSTU,25602,CDMR2JT85O,2011
BMSTU,25602,NU1DAHKJEB,2013
BMSTU,25602,F3DU84RJG8,2017
BMSTU,25602,PUFMT3J7EM,2022
MIPT,8252,8IW2KIMWPC,2018
MIPT,8252,PIA1L2WYH7,2013
MIPT,8252,9Q7VVZS9U7,2008
MIPT,8252,Y2FH72O0ZM,2012
MIPT,8252,OCNMUWVB0T,2014
MIPT,8252,TND2F9GJZ4,2009
MIPT,8252,V9L2EG25KG,2009
MIPT,8252,UXGSQEG8Y7,2018
MIPT,8252,QLXHY7W54I,2008
MIPT,8252,20WJ2USE0W,2013
MIPT,8252,SI9XJSDN0G,2022
MIPT,8252,ATOSIQL7SU,2020
MIPT,8252,SBV1TCW2IX,2018
MIPT,8252,279OT2OSYB,2016
MIPT,8252,1VU4V6NQHU,2015
MIPT,8252,SPZU9P1AEQ,2018
MIPT,8252,WPKW4DM68G,2011
MSU,11214,FPKGHLAKOV,2018
MSU,11214,6YIDIUBYAJ,2016
MSU,11214,RAH3HSGSQ8,2019
RUDN,45767,0B17RSPB6C,2012
RUDN,45767,RJ2L5G3UI8,2015
RUDN,45767,EDHS0VL1VO,2013
RUDN,45767,ONH4IOGUVD,2017
RUDN,45767,KCEK39BUXP,2009
RUDN,45767,YOBLGJLR53,2014
RUDN,45767,JRLR9L4IXY,2020
RUDN,44941,2B7QKV8Z93,2020
RUDN,44941,CQLZQB3FHI,2020
BMSTU,49828,6EUZ3ED71N,2020
BMSTU,49828,AOJIE9HTV9,2018
BMSTU,49828,NN20MIMP7A,2014
BMSTU,49828,Y391YA0XXS,2009
BMSTU,49828,RNHF3VP0G1,2012
BMSTU,49828,N0GDHS772C,2011
BMSTU,49828,OPCURGHDR9,2020
BMSTU,49828,CHO9IPU10S,2015
BMSTU,49828,ZB8WCKZ0X2,2021
BMSTU,49828,MOJQJHR90F,2018
BMSTU,49828,MH67L2WPHV,2010
BMSTU,49828,FVATOQZ1T6,2022
BMSTU,49828,RCQ107YSF6,2013
BMSTU,49828,OZPDX6QW7Z,2012
BMSTU,49828,IRXVHWVYVR,2008
BMSTU,49828,G8Y6PKMOOA,2010
BMSTU,49828,YUSZ5FNCS5,2019
BMSTU,49828,V0ARNYAVAF,2016
BMSTU,45345,FVESAWICVD,2021
BMSTU,45345,8RIYSOZMMR,2011
MePhi,15154,G8HTYG4117,2015
MePhi,15154,939JZ3MV5N,2014
MePhi,15154,5DHDBF8S97,2008
MePhi,15154,R72XGPS5ML,2021
MePhi,15154,XLUYACECJ7,2016
MePhi,15154,IGNYTPPRG9,2010
MePhi,15154,IUQMRFXTTF,2021
MePhi,15154,6MY37GXHGA,2009
MePhi,15154,76412VDC95,2022
MePhi,15154,AUOJ2YYCZ6,2014
MePhi,15154,90NHFAG0I7,2020
MePhi,15154,G1SV7ZMP4P,2012
MePhi,15154,EGEEQSIZV5,2017
MePhi,15154,0QHDVCDCN6,2010
MePhi,15154,V4O1AEX2F5,2014
MePhi,15154,5IT64KFRZJ,2013
MePhi,15154,9NYGHGLG31,2010
MePhi,15154,B9E2LBZ8F0,2020
MePhi,15154,LDS05KC17C,2020
MePhi,15154,5R3OZ88X2F,2008
MePhi,15154,8OJCF47HPL,2010
MePhi,15154,60P2Y4PSE7,2018
MePhi,15154,RLXLYN7PB9,2016
MePhi,15154,RUPV8X9GOZ,2019
MePhi,15154,WHO5298ERU,2008
MePhi,15154,2VEJWPZJFX,2014
MSU,40396,WPWD0RUVBU,2019
MSU,40396,UDGCJVPVWJ,2015
MSU,40396,SPJZ07YCDE,2015
MSU,40396,WHUUOMWXNF,2017
MSU,40396,8616SDDJMR,2020
MSU,40396,8SJ5CPSIQA,2019
MSU,40396,HWSYLQQZJH,2011
MSU,40396,9G13IV8XSO,2013
MSU,40396,TUGR88AZCR,2018
MSU,40396,Z5Y3C6HJGJ,2011
MSU,40396,8REK3EH0XQ,2011
MSU,40396,1PC360VKI6,2014
MSU,40396,XR3EQQW36S,2012
MSU,40396,R7TZ32JL48,2011
MSU,40396,KMAXYG0YQ7,2021
MSU,40396,ZAFISX947C,2014
MSU,40396,JZCOF3Y4V9,2009
MSU,40396,HYUWAFMPPJ,2021
MSU,40396,ANISX30Z14,2022
MSU,40396,051U9ATYRB,2012
MSU,40396,OTIY6IWQ6H,2020
MSU,40396,K7ZUBRC7CZ,2014
MISIS,22502,I8IHEW8TXS,2015
MISIS,22502,V4ONL9WUDQ,2013
MISIS,22502,YBAE6UIP5Z,2013
MISIS,22502,I0FF96K5G9,2012
MISIS,22502,T1FZX50RY8,2014
MISIS,22502,GV1W493BYF,2017
MISIS,22502,SZOW1CX9QT,2010
MISIS,22502,PC8M8WCV71,2022
MISIS,22502,BV0HNF6KDT,2022
MISIS,22502,28E020KYTZ,2009
MISIS,22502,KRUT2NT38B,2014
MISIS,22502,U097T7TXZD,2013
MISIS,22502,RD8GF6Z7D0,2016
MISIS,22502,WN7N3PC0OJ,2019
MISIS,22502,EFLSTOQOFF,2010
MISIS,22502,KVDEJZNHRP,2011
MISIS,22502,686FN0LWU7,2022
MISIS,22502,XF4XA7JF6N,2012
MISIS,22502,39JDDHRNN3,2015
MISIS,22502,SSS39FQ649,2019
MISIS,22502,61DM8BKMPO,2018
MIPT,4288,27DPDTTXSD,2017
MIPT,4288,JJUC4V3U4L,2018
MIPT,4288,TTY9VCXT9W,2020
MIPT,4288,RQZ51RYSIS,2011
MIPT,4288,UOAQRM17OZ,2022
MIPT,4288,QQ96G1D30P,2013
MIPT,4288,UTI6GBP3P6,2011
MIPT,4288,YRVO56V8F2,2019
MIPT,4288,JM02C92CBJ,2014
MIPT,4288,6BBIYCZ970,2019
MIPT,4288,8OQT4SR1X1,2019
MIPT,4288,0JFIPWQX2L,2008
MIPT,4288,AO2UWDDOZJ,2010
MIPT,4288,B84YRPZ4ZT,2015
MIPT,4288,O1SMUOMYG3,2008
MIPT,4288,VGO2ZM5CW6,2022
MIPT,4288,AFH796TUWR,2010
MIPT,4288,1EPA9X0EOA,2008
MIPT,4288,KOB3QAEH9U,2022
MIPT,4288,829I6XQ1U2,2016
MIPT,4288,XD41V7GSPK,2022
MIPT,4288,SQAH09PKQZ,2013
MIPT,4288,8604O8K8C6,2019
MIPT,4288,25RRMI3OTD,2013
MIPT,4288,4G87KFS3YY,2017
MIPT,4288,LHWTOH0MI7,2012
MIPT,4288,DJZK1KEXD0,2019
HSE,10458,6NCW5QXKHN,2012
HSE,10458,W37TYFKU7U,2012
HSE,10458,SBFM9USDA5,2010
HSE,10458,SOYOIXFPYJ,2021
HSE,10458,2EN9FOT5FT,2009
HSE,10458,70O1VHFP9H,2017
HSE,10458,OXV7217LFE,2015
HSE,10458,TCU9Q2YL3S,2012
HSE,10458,1PNSFMN8XM,2019
HSE,10458,87L2HHF0KQ,2009
HSE,10458,5J3QSMZUKE,2013
HSE,10458,HMAHP100ZM,2011
HSE,10458,VSHFAAMQ3J,2021
HSE,10458,LWDOV1DZTC,2013
HSE,10458,H0W50Q34XD,2017
HSE,10458,PZT009Q18G,2013
HSE,10458,1RPQKE20EE,2015
HSE,10458,3IMXSEUX0Y,2009
HSE,10458,AB4A1NDH48,2020
HSE,10458,DILEJ39THS,2013
HSE,10458,D08YYNTFWC,2014
MISIS,33375,KC2FB2NVU8,2011
MISIS,33375,CILNN4CYY4,2008
MISIS,33375,DV1Z1TG9M6,2012
MISIS,33375,EIEIHWH60K,2009
MISIS,33375,MCCSHQAZ0I,2009
MISIS,33375,RDBRGHYSER,2009
MISIS,33375,2CMG0IEU2O,2016
MISIS,33375,7MBOB8MQIU,2009
MSU,9437,XVLEOS2PXL,2021
MSU,9437,YZ6CC8YK6Z,2014
MSU,9437,THWAL44K0M,2016
MSU,9437,RBRGHTRX6X,2022
MSU,9437,X7POQJNKOP,2010
MSU,9437,5LFY67U5XE,2016
MSU,9437,QFC6K8FTNV,2017
MSU,9437,MWOK003365,2021
MSU,9437,COI3H4400Y,2012
MSU,9437,G4AWVMT821,2018
MSU,9437,KK9YOLBFN8,2012
MSU,9437,604ZNXIG29,2011
MSU,9437,N3R101VULR,2016
MSU,9437,MSV258K86T,2017
MSU,9437,D31U6403KF,2022
MSU,9437,7PXJQVOVXN,2015
MSU,9437,INEW4WJA2R,2015
MSU,9437,XJAJTK5I9K,2011
MSU,9437,UROUVWIR3K,2012
MSU,9437,5L0QKQQDKN,2020
MSU,9437,VUOLY7AAUV,2015
MSU,9437,APRKYH8M8W,2022
MSU,9437,Q7E1DVWBUT,2021
MSU,9437,84F6FVXM0D,2019
MSU,9437,CZRIGIM9NU,2019
MSU,9437,KZB7GPYJNA,2019
MSU,9437,51HFMTQFQF,2020
MSU,9437,HLJN9RHCPP,2009
MSU,9437,7LUKN4FZ3U,2016
MSU,9437,YSNMQZJJ6T,2017
HSE,19252,IU8560V5AW,2016
HSE,19252,Q0K68ZSCSY,2015
HSE,19252,ND983MQDTL,2011
HSE,19252,111G07O122,2011
HSE,19252,489JKRPGP9,2015
HSE,19252,DW7QTCK38P,2010
HSE,19252,K4B8UFKIFA,2010
HSE,19252,OXVVFVMKLR,2013
MSU,19753,A7KUX1EJ6L,2022
MSU,19753,6QTYG5U9V8,2018
MSU,19753,D0SMEV8TEO,2016
MSU,19753,56JDQZ1H6P,2018
MSU,19753,KGJ1RPSBCO,2013
MSU,19753,QRMQAFZ703,2022
MSU,19753,V5IQOMYY3R,2009
MSU,19753,LDGAFXDP5N,2008
MSU,19753,NFJX2TDLAO,2021
MSU,19753,1ANXFWA9EJ,2009
MSU,19753,14AG8JHRIL,2009
MSU,19753,CHX40RSYG1,2011
MSU,19753,H94FZBXSFV,2018
MSU,19753,SLXSYASLS6,2008
MSU,19753,0KMRX7UKMD,2014
MIPT,44612,AOFT58H73T,2014
MIPT,44612,8TASO8ID33,2009
MIPT,44612,J8L3F9695Q,2022
MIPT,44612,TQ2IKANBFY,2017
MIPT,44612,LYBEBZXE98,2008
MIPT,44612,NR70HZ8B4Q,2009
MIPT,44612,YLDTK1IHT8,2021
MIPT,44612,6K9YBH9IY3,2021
MIPT,44612,8O2NTXXFKC,2009
MIPT,44612,63W4QJL99T,2011
MIPT,44612,NGJB02JLQQ,2014
MIPT,44612,YGP180CSLH,2010
MIPT,44612,7LAUCAS0QX,2015
MIPT,44612,9JQ88UP2Z8,2018
MIPT,44612,10LSAEFVLD,2008
MIPT,44612,1JZG2BTPR1,2020
MIPT,44612,H4WS81VN07,2011
MIPT,44612,N3X18ELONX,2012
MIPT,44612,QFQ0HGOOWL,2014
MIPT,44612,CUU6MA9TJR,2008
MIPT,44612,YCYQSZCSAS,2017
MIPT,44612,9ZTVGWX3V8,2016
MIPT,44612,AAWDSFYY68,2018
MIPT,44612,WIO8RRR2M2,2019
MIPT,44612,8EVW2RT92V,2020
MISIS,41779,KB7H6Z0XBT,2015
MISIS,41779,D0S7LMFO1X,2011
MISIS,41779,1B9MMP7CHS,2008
MISIS,41779,7DA0UEK306,2015
MISIS,41779,U1BUIATMJL,2009
MISIS,41779,ML0DPVY7JW,2010
MISIS,41779,CWXDEGKZ70,2018
MISIS,41779,QMRCWIL2F6,2012
MISIS,41779,8KI5RURM5W,2012
MISIS,41779,AR7DR2WI13,2019
MISIS,41779,UUGSCFUTQD,2010
MISIS,41779,TPQ77U4V8N,2021
MISIS,41779,1COYWJ4QTV,2011
MePhi,8392,3Y76M4U7AD,2009
MePhi,8392,B0J7HLZWNJ,2020
MePhi,8392,UWKQ6GVRJH,2018
MePhi,8392,57K4QDY0T8,2021
MePhi,8392,39ZS4G4E1N,2010
MePhi,8392,BT8XL8QSYD,2014
MePhi,8392,K8LM2CKHXQ,2016
MePhi,8392,J4BVCXFLVF,2020
MePhi,8392,1B9M48S87Y,2017
MePhi,8392,3GNVJEKF13,2022
MePhi,8392,F9QT0S2M3H,2019
MePhi,8392,UCD844V281,2009
MePhi,8392,XOQW9Y1LNP,2016
MePhi,8392,PAKHEDMTYX,2018
MePhi,8392,9BQC2XVEF0,2016
MePhi,8392,V47EACBBJ1,2014
MePhi,8392,L8E161E7LF,2017
MePhi,8392,181S3YAY4E,2020
MePhi,8392,ET3R5PRPCY,2008
MePhi,8392,SSUTIL6XD5,2021
MePhi,8392,LAYUB70HBM,2015
MePhi,8392,DXUUO5XBBG,2014
MePhi,8392,NT7JD70W9H,2008
MePhi,8392,IBGUII7QQC,2008
MSU,10717,ISD394SJUI,2010
MSU,10717,2KUPCDHTO8,2011
MSU,10717,WJ9SS7AWYT,2017
MSU,10717,YZIIQA25BQ,2018
MSU,10717,RK71V20KAR,2022
MSU,10717,OKMF8QB6V8,2017
MSU,10717,50GLK41B9O,2015
MSU,10717,PRL8P6MPQX,2019
MSU,10717,WLPEWLYKLF,2015
MSU,10717,DSMOP3A13Q,2017
MSU,10717,UWUZ29SMAM,2017
MSU,10717,0XJ77EK0DB,2014
MSU,10717,PB1LDM637E,2012
MSU,10717,G4S5J7UQKU,2018
MSU,10717,VXBJU2GMEV,2019
MSU,10717,YZZCNKC7P0,2015
MSU,10717,GZ30KHO51W,2021
MSU,10717,Q9AD4PSMAM,2014
MSU,10717,35CGZB0WD6,2011
MSU,10717,YLAGZDYDHI,2012
BMSTU,5073,EPWMSHQUAW,2015
BMSTU,5073,03J17U1GIS,2015
BMSTU,5073,OMMHY5DL27,2010
MePhi,25556,2PVE2K6L3O,2012
MePhi,25556,3NPB0DU2DK,2010
MSU,4269,SSNNGEABQW,2011
MSU,4269,QY9WHNYDL6,2015
MSU,4269,JD6D0QU8Q1,2009
MSU,4269,J497TOUSAH,2012
MSU,4269,D5QX0EI9T8,2010
MSU,4269,HGXZ1GT4SH,2016
MSU,4269,BFJH881X56,2020
MSU,4269,UNT0EGV19Z,2022
MSU,4269,50F6IJF1DK,2021
MSU,4269,2HWQOU4QSA,2008
MSU,4269,9AGVDQQTT2,2010
MSU,4269,4OWEZWL6AO,2013
MSU,4269,KH2QAEYUDB,2012
MIPT,24621,NQZKNOF2GJ,2017
MIPT,24621,DQPRTAAZ2X,2012
MIPT,24621,MTMBAVFQ65,2012
MIPT,24621,QT2ZU4HDHK,2009
MIPT,24621,JAA945BI7R,2011
MIPT,24621,O0CDMXM24E,2020
MIPT,24621,KK3RNGSSKS,2014
MIPT,24621,ZIZBMHY1J6,2018
MIPT,24621,M5DO7HMDS1,2012
MIPT,24621,8KB5O9HWHA,2017
MIPT,24621,5FCRLZUJIP,2020
MIPT,24621,4UG07923AQ,2013
MIPT,24621,2E6WEX6SEX,2016
MIPT,24621,CQQWB1NV2I,2019
MIPT,24621,85AW5ZCEZ0,2009
MIPT,24621,VAPPMOUCN1,2017
MIPT,24621,2W98XKAIOH,2008
MIPT,24621,D0LHUBZ9G0,2016
MIPT,24621,6LJ785F7EH,2012
MIPT,24621,I566IZJIAY,2013
MIPT,24621,DDUQBVU27J,2017
MIPT,24621,9QZOIVLTSY,2011
MIPT,24621,N0CFYHFPAA,2016
MIPT,24621,B0DEG7YLTH,2017
MIPT,24621,K93BN58GFH,2009
MIPT,24621,46HY3KBA2A,2008
HSE,28010,PZW3U5E24T,2011
HSE,28010,ZJRRADOZ64,2012
HSE,28010,BYF53BLBB1,2015
HSE,28010,8AKM415SE2,2020
HSE,28010,7L08CRLDQ3,2010
HSE,28010,1JM27KDK3G,2018
HSE,28010,2EC3CBZUYC,2021
HSE,28010,MYRMVG2K7W,2010
HSE,28010,DV0KKENNY2,2014
HSE,28010,LM5ZJFBYYL,2015
HSE,28010,7UCWH0UCG1,2020
HSE,28010,0XWBY09ASA,2011
HSE,28010,NKD7XUFFDB,2019
HSE,28010,JX12PC0SZV,2017
HSE,28010,39NF8XWROD,2020
HSE,28010,2Z7HV3VB0S,2012
BMSTU,21189,HR6568723J,2017
BMSTU,21189,VNQVMHWHH0,2021
BMSTU,21189,1B9S27PS0Q,2013
BMSTU,21189,612PO1FJFX,2021
BMSTU,21189,9H724X6OYT,2013
BMSTU,21189,8H50XAZA9S,2022
BMSTU,21189,0X33FM3EQM,2010
BMSTU,21189,XR0BS0GUJY,2018
BMSTU,21189,BGNKWH3YXF,2016
BMSTU,21189,IHDXAZQUIH,2012
BMSTU,21189,RGFUQ1ZAES,2008
BMSTU,21189,1WN0AALFWJ,2013
BMSTU,21189,R7MV93KAZ2,2018
BMSTU,21189,AAXE0N1Z05,2020
BMSTU,21189,HG00ED8JIC,2020
BMSTU,21189,CF8YLHUDZ0,2012
MIPT,2844,2NHJCH2LQG,2008
BMSTU,32506,VDLGM3RXK9,2019
BMSTU,32506,QROULH0TVK,2022
BMSTU,32506,SSI74G9D2U,2019
BMSTU,32506,N3HK9F1ES5,2019
BMSTU,32506,GW44P2P7BF,2020
BMSTU,32506,1DCVWF4NGN,2020
BMSTU,32506,96YT1KZRG5,2020
BMSTU,32506,S6SI7HWD8S,2020
BMSTU,32506,GXASMYV01F,2014
BMSTU,32506,L4PYC5HXD2,2019
BMSTU,32506,PKWKU1F5TO,2016
BMSTU,32506,UC76805C39,2016
BMSTU,32506,N82COGEP0Y,2013
BMSTU,32506,N0TG7Q1JN5,2008
BMSTU,32506,IGORP0GSA2,2009
BMSTU,32506,YGSSIUU3G5,2020
BMSTU,32506,6R51RUIHGI,2009
BMSTU,32506,BHTBVW5K08,2021
BMSTU,32506,79QN3WZ3L1,2021
BMSTU,32506,0PXGTVL3O4,2008
BMSTU,32506,VSUZ91U4II,2021
BMSTU,32506,LSXI8D3BRN,2022
BMSTU,32506,E58ZJE6YNT,2014
BMSTU,32506,WZMBQLU9CC,2019
BMSTU,32506,YBVLRVGIST,2010
BMSTU,22891,SGG6LQPLE3,2018
BMSTU,22891,A0JEVOTJ9P,2016
BMSTU,22891,GZW072QF6J,2016
BMSTU,22891,9N5GJFN033,2013
BMSTU,22891,BUZO3LKJZX,2015
BMSTU,22891,YI306C8H8L,2019
BMSTU,22891,NEX6Z4ZA4H,2013
BMSTU,22891,CKWL0OLCQ8,2022
BMSTU,22891,774ORQK5KP,2009
MePhi,35283,1PHCOSE4NE,2021
MePhi,35283,JRO1KJ9LTP,2018
MePhi,35283,IEY5O8HDID,2013
MePhi,35283,FGORY6PO3Q,2013
MePhi,35283,Q0TYCLH44E,2008
MePhi,35283,9AOVWWG77E,2020
MePhi,35283,TWVQYSRHP8,2009
MePhi,35283,OFTEANKER6,2022
MePhi,35283,CRFWF22HLS,2008
MePhi,35283,3BC8ZI0CHC,2009
MePhi,35283,R1SHY316Y9,2009
MePhi,35283,KP41R5E9ZU,2008
MePhi,35283,1X2BPU4ONV,2016
MePhi,35283,9S0IWYMNDL,2020
MIPT,18298,QCUTHBVLVU,2022
MIPT,18298,SDB7RTJ61P,2011
MIPT,18298,QJRWZE5PIW,2016
MIPT,18298,JOM8FZGDUX,2010
MIPT,18298,J91BP3B6ZX,2010
MIPT,18298,UHXOCAG9EO,2008
MIPT,18298,O4GC7CWHPA,2013
MIPT,18298,F4SBEESBD3,2013
MIPT,18298,L81IMFZFFJ,2008
MIPT,18298,CA4N6A9TQW,2012
MIPT,18298,3H8TIT9NIO,2022
MIPT,18298,ZF9H3WF4PX,2020
MIPT,18298,WLZTRDP1DJ,2022
MIPT,18298,RV0QVCJPMJ,2020
MIPT,18298,6CVIIBNV5J,2018
MIPT,18298,XJ7RJ5XNQV,2013
MIPT,18298,FX5LWI7JC4,2012
MIPT,18298,AYHSD18D2B,2020
MIPT,18298,MU9X7F85PJ,2013
MIPT,18298,7V84USVR9I,2018
BMSTU,4141,EIJBHV2BP8,2011
BMSTU,4141,WNI2BETV0W,2014
BMSTU,4141,CR85MR4TXV,2017
BMSTU,4141,UXE7BQAL9G,2010
BMSTU,4141,TQ4PBAL849,2009
BMSTU,4141,ZM6UVKNKQE,2022
BMSTU,4141,7G9B0X271I,2009
BMSTU,4141,AAN2Z1ZU2J,2019
BMSTU,4141,5D840NQ7HT,2008
BMSTU,4141,77CZ4VR1R0,2012
BMSTU,4141,GOE7GGBF02,2010
BMSTU,4141,G0D49AFZG1,2009
BMSTU,4141,59QJYS2OF1,2008
BMSTU,4141,7MJ8601QHZ,2010
BMSTU,4141,C1FWT7R75X,2020
BMSTU,4141,KZ0BVSTFV4,2009
BMSTU,4141,ZMXN1XV5U3,2022
BMSTU,4141,Q7FUQBP88C,2012
BMSTU,4141,66YCXXPJUB,2017
BMSTU,4141,NXFRIPQ6YD,2014
BMSTU,4141,VXXCZ48SHT,2013
BMSTU,4141,J359TBMQZ1,2010
BMSTU,4141,POEODI8DIA,2009
BMSTU,4141,C27TJ8SNKW,2017
HSE,38694,A7KO29EL28,2009
HSE,38694,43QWPJBR24,2020
HSE,38694,XBC7817CEK,2012
HSE,38694,10IIEQA9YC,2019
HSE,38694,OMXQA1P362,2021
HSE,38694,40W6XKM7YT,2015
HSE,38694,ADQLJRQQR6,2019
HSE,38694,TYPSKC1XVD,2009
HSE,38694,YXO0US30FA,2016
HSE,38694,AN3DQW1WIH,2011
HSE,38694,94NNEBMH40,2013
HSE,38694,XTSSREWF6Q,2017
HSE,38694,9ME11PLBN0,2012
HSE,38694,RPQGMQ57BU,2015
HSE,38694,N10S8HGBXX,2014
HSE,38694,CWOZWPZH0Z,2021
HSE,38694,3M6XQPUSKU,2016
HSE,38694,LWVWF3WEHR,2013
HSE,38694,W8N9AAEIS2,2011
HSE,38694,0KA8XQG69F,2012
HSE,38694,VXX64XZD8N,2013
HSE,38694,SDUBSE33VA,2008
HSE,38694,PPNS0J6FDM,2018
HSE,38694,QBF1958LFU,2011
HSE,38694,28M3X4LML0,2017
HSE,38694,GDWB2AET6S,2014
HSE,38694,RP8ZR1BR8X,2016
HSE,38694,13B79T8ZOH,2022
HSE,38694,E35KBHL3P4,2014
HSE,38694,CEZ3GCG4LK,2017
MePhi,44186,A5OBLQM30N,2012
